05:42:23.093 [main] DEBUG [] (org.testng.TestNG: 82) - suiteXmlPath: "D:\Learnings\RestAssured\MovieDatabase\testng.xml"
05:42:23.821 [main] INFO  [] (org.testng.internal.Utils: 112) - [TestNG] Running:
06:35:19.408 [TestNG-test-Movie related tests-1] INFO  [listMoviesWithDefaultPagination] (com.moviedb.tests.movies.MovieRetrievalTests: 120) - Step 2: Validating API response
06:35:19.422 [TestNG-test-Movie related tests-3] INFO  [listMoviesWithPagination] (com.moviedb.tests.movies.MovieRetrievalTests: 100) - Step 2: Validating API response
06:35:19.439 [TestNG-test-Movie related tests-1] INFO  [searchByMovieIdReturnsSingleExactMatch] (com.moviedb.tests.movies.MovieRetrievalTests: 73) - Step 1: MovieActions.getMovieById(2)
06:35:19.446 [TestNG-test-Movie related tests-3] INFO  [searchByMovieTitleReturnsAllPartialTitleMatchingMovies] (com.moviedb.tests.movies.MovieRetrievalTests: 52) - Step 1: MovieActions.getMoviesByTitle(movieTitle)
06:35:19.551 [TestNG-test-Movie related tests-2] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 18
06:35:19.553 [TestNG-test-Movie related tests-1] INFO  [searchByMovieIdReturnsSingleExactMatch] (com.moviedb.tests.movies.MovieRetrievalTests: 78) - Step 2: Validating API response
06:35:19.554 [TestNG-test-Movie related tests-2] INFO  [searchByMovieTitleReturnsSingleExactMatch] (com.moviedb.tests.movies.MovieRetrievalTests: 30) - Step 1: MovieActions.getMoviesByTitle(movieTitle)
06:35:19.556 [TestNG-test-Movie related tests-3] INFO  [searchByMovieTitleReturnsAllPartialTitleMatchingMovies] (com.moviedb.tests.movies.MovieRetrievalTests: 57) - Step 2: Validating API response
06:35:19.573 [TestNG-test-Movie related tests-2] INFO  [searchByMovieTitleReturnsSingleExactMatch] (com.moviedb.tests.movies.MovieRetrievalTests: 35) - Step 2: Validating API response
06:35:19.620 [TestNG-test-System related tests-1] INFO  [givenAllAPIsAreUp_whenHealthCheckIsPerformed_thenReturn200] (com.moviedb.tests.system.SystemTests: 21) - Step 1: Calling Health Check API
06:35:19.635 [TestNG-test-System related tests-1] INFO  [givenAllAPIsAreUp_whenHealthCheckIsPerformed_thenReturn200] (com.moviedb.tests.system.SystemTests: 26) - Step 2: Validating API response
06:53:10.564 [main] DEBUG [] (org.testng.TestNG: 82) - suiteXmlPath: "D:\Learnings\RestAssured\MovieDatabase\testng.xml"
06:53:10.964 [main] INFO  [] (org.testng.internal.Utils: 112) - [TestNG] Running:
  D:\Learnings\RestAssured\MovieDatabase\testng.xml

06:53:11.259 [main] INFO  [] (com.moviedb.tests.system.DatabaseCleanUp: 21) - Step 1: Resetting DB for Regression
06:53:14.000 [main] INFO  [] (com.moviedb.tests.system.DatabaseCleanUp: 27) - Step 2: Validating API response
06:53:14.187 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToCreateMultipleMoviesInASingleRequest] (com.moviedb.tests.movies.MovieCrudTests: 71) - Step 1: Creating movies
06:53:14.187 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToDeleteAMovie] (com.moviedb.tests.movies.MovieCrudTests: 215) - Step 1: Creating a default movie
06:53:14.187 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToCreateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 34) - Step 1: Creating a default movie
06:53:15.041 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToCreateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 40) - Step 2: Performing assertion on the API response
06:53:15.046 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToCreateMultipleMoviesInASingleRequest] (com.moviedb.tests.movies.MovieCrudTests: 81) - Step 2: Performing assertion on the API response
06:53:15.085 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToCreateMultipleMoviesInASingleRequest] (com.moviedb.tests.movies.MovieCrudTests: 89) - Step 3: Adding movieIds to cleanUp list"
06:53:15.156 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToCreateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 51) - Step 3: Adding movieIds to cleanUp list
06:53:15.158 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToCreateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 58) - Step 4: Id of the newly created movie is: 12
06:53:15.204 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToDeleteAMovie] (com.moviedb.tests.movies.MovieCrudTests: 223) - Step 2: Performing assertion on the API response
06:53:15.208 [TestNG-test-Movie related tests-1] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 12
06:53:15.225 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToPatchUpdateAMovieTitleSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 151) - Step 1: Creating a default movie
06:53:15.229 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToUpdateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 111) - Step 1: Creating a default movie
06:53:15.267 [TestNG-test-Movie related tests-2] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 13
06:53:15.292 [TestNG-test-Movie related tests-2] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 14
06:53:15.317 [TestNG-test-Movie related tests-2] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 15
06:53:15.320 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToUploadMoviePosterSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 183) - Step 1: Creating a default movie
06:53:15.502 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToPatchUpdateAMovieTitleSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 158) - Step 2: Adding movieIds to cleanUp list
06:53:15.503 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToPatchUpdateAMovieTitleSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 169) - Step 3: Performing assertion on the API response
06:53:15.505 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToUpdateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 118) - Step 2: Adding movieIds to cleanUp list
06:53:15.506 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToUpdateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 125) - Step 3: Updating budget for ID: 17
06:53:15.508 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToUploadMoviePosterSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 189) - Step 2: Adding movieIds to cleanUp list
06:53:15.536 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToUpdateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 131) - Step 4: Performing assertion on the API response
06:53:15.573 [TestNG-test-Movie related tests-3] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 17
06:53:15.577 [TestNG-test-Movie related tests-3] INFO  [givenInvalidMovieDetails_whenCreatingMovie_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 92) - Step 1: Creating a default movie without movie title
06:53:15.578 [TestNG-test-Movie related tests-3] INFO  [givenInvalidMovieDetails_whenCreatingMovie_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 116) - Step 2: Validating the API response
06:53:15.596 [TestNG-test-Movie related tests-1] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 16
06:53:15.599 [TestNG-test-Movie related tests-1] INFO  [givenInvalidMovieId_whenDeletingMovie_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 130) - Step 1: Calling FakerUtil's generateRandomMovieId to get a random movieId that does not exist
06:53:15.601 [TestNG-test-Movie related tests-1] INFO  [givenInvalidMovieId_whenDeletingMovie_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 135) - Step 2: Attempting to delete the movie with id 40250 which does not exist
06:53:15.621 [TestNG-test-Movie related tests-1] INFO  [givenInvalidMovieId_whenDeletingMovie_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 140) - 
06:53:15.636 [TestNG-test-Movie related tests-3] INFO  [givenInvalidMovieId_whenRequestingMovieInfo_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 72) - Step 1: Attempting to retrieve the movie with id 200 which does not exist
06:53:15.650 [TestNG-test-Movie related tests-1] INFO  [givenInvalidToken_whenRequestingMovies_thenReturns401] (com.moviedb.tests.movies.MovieNegativeTests: 53) - Step 1: Setting up page and limit query params and starting the test
06:53:15.682 [TestNG-test-Movie related tests-1] INFO  [givenNoToken_whenRequestingMovies_thenReturns401] (com.moviedb.tests.movies.MovieNegativeTests: 35) - Step 1: Setting up invalid token and starting the test
06:53:15.692 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToUploadMoviePosterSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 198) - Step 3: Performing assertion on the API response
06:53:15.705 [TestNG-test-Movie related tests-1] INFO  [patchUpdateMovieTitleFailure] (com.moviedb.tests.movies.MovieNegativeTests: 152) - Step 1: Calling FakerUtil's generateRandomMovieId to get a random movieId that does not exist
06:53:15.706 [TestNG-test-Movie related tests-1] INFO  [patchUpdateMovieTitleFailure] (com.moviedb.tests.movies.MovieNegativeTests: 161) - Step 2: Attempting to PATCH update the title of movie with id 39580 which does not exist
06:53:15.709 [TestNG-test-Movie related tests-3] INFO  [givenInvalidMovieId_whenRequestingMovieInfo_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 77) - Step 2: Validating the API response
06:53:15.756 [TestNG-test-Movie related tests-3] INFO  [listMoviesWithDefaultPagination] (com.moviedb.tests.movies.MovieRetrievalTests: 115) - Step 1: MovieActions.getAllMovies()
06:53:15.758 [TestNG-test-Movie related tests-1] INFO  [listMoviesWithPagination] (com.moviedb.tests.movies.MovieRetrievalTests: 95) - Step 1: MovieActions.getAllMovies(page, limit)
06:53:15.784 [TestNG-test-Movie related tests-3] INFO  [listMoviesWithDefaultPagination] (com.moviedb.tests.movies.MovieRetrievalTests: 120) - Step 2: Validating API response
06:53:15.789 [TestNG-test-Movie related tests-1] INFO  [listMoviesWithPagination] (com.moviedb.tests.movies.MovieRetrievalTests: 100) - Step 2: Validating API response
06:53:15.815 [TestNG-test-Movie related tests-3] INFO  [searchByMovieIdReturnsSingleExactMatch] (com.moviedb.tests.movies.MovieRetrievalTests: 73) - Step 1: MovieActions.getMovieById(2)
06:53:15.816 [TestNG-test-Movie related tests-1] INFO  [searchByMovieTitleReturnsAllPartialTitleMatchingMovies] (com.moviedb.tests.movies.MovieRetrievalTests: 52) - Step 1: MovieActions.getMoviesByTitle(movieTitle)
06:53:15.874 [TestNG-test-Movie related tests-2] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 18
06:53:15.878 [TestNG-test-Movie related tests-2] INFO  [searchByMovieTitleReturnsSingleExactMatch] (com.moviedb.tests.movies.MovieRetrievalTests: 30) - Step 1: MovieActions.getMoviesByTitle(movieTitle)
06:53:15.879 [TestNG-test-Movie related tests-1] INFO  [searchByMovieTitleReturnsAllPartialTitleMatchingMovies] (com.moviedb.tests.movies.MovieRetrievalTests: 57) - Step 2: Validating API response
06:53:15.882 [TestNG-test-Movie related tests-3] INFO  [searchByMovieIdReturnsSingleExactMatch] (com.moviedb.tests.movies.MovieRetrievalTests: 78) - Step 2: Validating API response
06:53:15.894 [TestNG-test-Movie related tests-2] INFO  [searchByMovieTitleReturnsSingleExactMatch] (com.moviedb.tests.movies.MovieRetrievalTests: 35) - Step 2: Validating API response
06:53:15.942 [TestNG-test-System related tests-1] INFO  [givenAllAPIsAreUp_whenHealthCheckIsPerformed_thenReturn200] (com.moviedb.tests.system.SystemTests: 21) - Step 1: Calling Health Check API
06:53:15.956 [TestNG-test-System related tests-1] INFO  [givenAllAPIsAreUp_whenHealthCheckIsPerformed_thenReturn200] (com.moviedb.tests.system.SystemTests: 26) - Step 2: Validating API response
06:54:04.319 [main] DEBUG [] (org.testng.TestNG: 82) - suiteXmlPath: "D:\Learnings\RestAssured\MovieDatabase\testng.xml"
06:54:04.678 [main] INFO  [] (org.testng.internal.Utils: 112) - [TestNG] Running:
  D:\Learnings\RestAssured\MovieDatabase\testng.xml

06:54:04.991 [main] INFO  [] (com.moviedb.tests.system.DatabaseCleanUp: 21) - Step 1: Resetting DB for Regression
06:56:48.963 [main] DEBUG [] (org.testng.TestNG: 82) - suiteXmlPath: "D:\Learnings\RestAssured\MovieDatabase\testng.xml"
06:56:49.359 [main] INFO  [] (org.testng.internal.Utils: 112) - [TestNG] Running:
  D:\Learnings\RestAssured\MovieDatabase\testng.xml

06:56:49.650 [main] INFO  [] (com.moviedb.tests.system.DatabaseCleanUp: 21) - Step 1: Resetting DB for Regression
06:57:27.845 [main] DEBUG [] (org.testng.TestNG: 82) - suiteXmlPath: "D:\Learnings\RestAssured\MovieDatabase\testng.xml"
06:57:28.204 [main] INFO  [] (org.testng.internal.Utils: 112) - [TestNG] Running:
  D:\Learnings\RestAssured\MovieDatabase\testng.xml

06:57:28.478 [main] INFO  [] (com.moviedb.tests.system.DatabaseCleanUp: 21) - Step 1: Resetting DB for Regression
06:58:04.928 [main] DEBUG [] (org.testng.TestNG: 82) - suiteXmlPath: "D:\Learnings\RestAssured\MovieDatabase\testng.xml"
06:58:05.307 [main] INFO  [] (org.testng.internal.Utils: 112) - [TestNG] Running:
  D:\Learnings\RestAssured\MovieDatabase\testng.xml

06:58:05.606 [main] INFO  [] (com.moviedb.tests.system.DatabaseCleanUp: 21) - Step 1: Resetting DB for Regression
06:58:08.321 [main] INFO  [] (com.moviedb.tests.system.DatabaseCleanUp: 27) - Step 2: Validating API response
06:58:08.543 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToCreateMultipleMoviesInASingleRequest] (com.moviedb.tests.movies.MovieCrudTests: 71) - Step 1: Creating movies
06:58:08.543 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToCreateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 34) - Step 1: Creating a default movie
06:58:08.543 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToDeleteAMovie] (com.moviedb.tests.movies.MovieCrudTests: 215) - Step 1: Creating a default movie
06:58:09.497 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToCreateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 40) - Step 2: Performing assertion on the API response
06:58:09.510 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToCreateMultipleMoviesInASingleRequest] (com.moviedb.tests.movies.MovieCrudTests: 81) - Step 2: Performing assertion on the API response
06:58:09.557 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToCreateMultipleMoviesInASingleRequest] (com.moviedb.tests.movies.MovieCrudTests: 89) - Step 3: Adding movieIds to cleanUp list"
06:58:09.596 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToCreateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 51) - Step 3: Adding movieIds to cleanUp list
06:58:09.597 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToCreateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 58) - Step 4: Id of the newly created movie is: 12
06:58:09.647 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToDeleteAMovie] (com.moviedb.tests.movies.MovieCrudTests: 223) - Step 2: Performing assertion on the API response
06:58:09.651 [TestNG-test-Movie related tests-1] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 12
06:58:09.666 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToPatchUpdateAMovieTitleSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 151) - Step 1: Creating a default movie
06:58:09.669 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToUpdateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 111) - Step 1: Creating a default movie
06:58:09.716 [TestNG-test-Movie related tests-2] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 13
06:58:09.736 [TestNG-test-Movie related tests-2] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 14
06:58:09.761 [TestNG-test-Movie related tests-2] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 15
06:58:09.765 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToUploadMoviePosterSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 183) - Step 1: Creating a default movie
06:58:09.795 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToPatchUpdateAMovieTitleSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 158) - Step 2: Adding movieIds to cleanUp list
06:58:09.796 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToPatchUpdateAMovieTitleSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 169) - Step 3: Performing assertion on the API response
06:58:09.797 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToUpdateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 118) - Step 2: Adding movieIds to cleanUp list
06:58:09.798 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToUpdateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 125) - Step 3: Updating budget for ID: 17
06:58:09.825 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToUpdateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 131) - Step 4: Performing assertion on the API response
06:58:09.859 [TestNG-test-Movie related tests-3] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 17
06:58:09.860 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToUploadMoviePosterSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 189) - Step 2: Adding movieIds to cleanUp list
06:58:09.862 [TestNG-test-Movie related tests-3] INFO  [givenInvalidMovieDetails_whenCreatingMovie_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 92) - Step 1: Creating a default movie without movie title
06:58:09.864 [TestNG-test-Movie related tests-3] INFO  [givenInvalidMovieDetails_whenCreatingMovie_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 116) - Step 2: Validating the API response
06:58:09.885 [TestNG-test-Movie related tests-1] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 16
06:58:09.888 [TestNG-test-Movie related tests-1] INFO  [givenInvalidMovieId_whenDeletingMovie_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 130) - Step 1: Calling FakerUtil's generateRandomMovieId to get a random movieId that does not exist
06:58:09.890 [TestNG-test-Movie related tests-1] INFO  [givenInvalidMovieId_whenDeletingMovie_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 135) - Step 2: Attempting to delete the movie with id 36735 which does not exist
06:58:09.911 [TestNG-test-Movie related tests-1] INFO  [givenInvalidMovieId_whenDeletingMovie_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 140) - 
06:58:09.928 [TestNG-test-Movie related tests-3] INFO  [givenInvalidMovieId_whenRequestingMovieInfo_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 72) - Step 1: Attempting to retrieve the movie with id 200 which does not exist
06:58:09.944 [TestNG-test-Movie related tests-1] INFO  [givenInvalidToken_whenRequestingMovies_thenReturns401] (com.moviedb.tests.movies.MovieNegativeTests: 53) - Step 1: Setting up page and limit query params and starting the test
06:58:09.980 [TestNG-test-Movie related tests-1] INFO  [givenNoToken_whenRequestingMovies_thenReturns401] (com.moviedb.tests.movies.MovieNegativeTests: 35) - Step 1: Setting up invalid token and starting the test
06:58:10.002 [TestNG-test-Movie related tests-3] INFO  [givenInvalidMovieId_whenRequestingMovieInfo_thenStatusIs404] (com.moviedb.tests.movies.MovieNegativeTests: 77) - Step 2: Validating the API response
06:58:10.002 [TestNG-test-Movie related tests-1] INFO  [patchUpdateMovieTitleFailure] (com.moviedb.tests.movies.MovieNegativeTests: 152) - Step 1: Calling FakerUtil's generateRandomMovieId to get a random movieId that does not exist
06:58:10.003 [TestNG-test-Movie related tests-1] INFO  [patchUpdateMovieTitleFailure] (com.moviedb.tests.movies.MovieNegativeTests: 161) - Step 2: Attempting to PATCH update the title of movie with id 35210 which does not exist
06:58:10.056 [TestNG-test-Movie related tests-3] INFO  [listMoviesWithDefaultPagination] (com.moviedb.tests.movies.MovieRetrievalTests: 115) - Step 1: MovieActions.getAllMovies()
06:58:10.061 [TestNG-test-Movie related tests-1] INFO  [listMoviesWithPagination] (com.moviedb.tests.movies.MovieRetrievalTests: 95) - Step 1: MovieActions.getAllMovies(page, limit)
06:58:10.075 [TestNG-test-Movie related tests-3] INFO  [listMoviesWithDefaultPagination] (com.moviedb.tests.movies.MovieRetrievalTests: 120) - Step 2: Validating API response
06:58:10.084 [TestNG-test-Movie related tests-1] INFO  [listMoviesWithPagination] (com.moviedb.tests.movies.MovieRetrievalTests: 100) - Step 2: Validating API response
06:58:10.102 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToUploadMoviePosterSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 198) - Step 3: Performing assertion on the API response
06:58:10.108 [TestNG-test-Movie related tests-3] INFO  [searchByMovieIdReturnsSingleExactMatch] (com.moviedb.tests.movies.MovieRetrievalTests: 73) - Step 1: MovieActions.getMovieById(2)
06:58:10.116 [TestNG-test-Movie related tests-1] INFO  [searchByMovieTitleReturnsAllPartialTitleMatchingMovies] (com.moviedb.tests.movies.MovieRetrievalTests: 52) - Step 1: MovieActions.getMoviesByTitle(movieTitle)
06:58:10.127 [TestNG-test-Movie related tests-3] INFO  [searchByMovieIdReturnsSingleExactMatch] (com.moviedb.tests.movies.MovieRetrievalTests: 78) - Step 2: Validating API response
06:58:10.137 [TestNG-test-Movie related tests-1] INFO  [searchByMovieTitleReturnsAllPartialTitleMatchingMovies] (com.moviedb.tests.movies.MovieRetrievalTests: 57) - Step 2: Validating API response
06:58:10.139 [TestNG-test-Movie related tests-3] INFO  [searchByMovieTitleReturnsSingleExactMatch] (com.moviedb.tests.movies.MovieRetrievalTests: 30) - Step 1: MovieActions.getMoviesByTitle(movieTitle)
06:58:10.160 [TestNG-test-Movie related tests-3] INFO  [searchByMovieTitleReturnsSingleExactMatch] (com.moviedb.tests.movies.MovieRetrievalTests: 35) - Step 2: Validating API response
06:58:10.245 [TestNG-test-Movie related tests-2] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 18
06:58:10.291 [TestNG-test-System related tests-1] INFO  [givenAllAPIsAreUp_whenHealthCheckIsPerformed_thenReturn200] (com.moviedb.tests.system.SystemTests: 21) - Step 1: Calling Health Check API
06:58:10.305 [TestNG-test-System related tests-1] INFO  [givenAllAPIsAreUp_whenHealthCheckIsPerformed_thenReturn200] (com.moviedb.tests.system.SystemTests: 26) - Step 2: Validating API response
07:19:41.169 [main] DEBUG [] (org.testng.TestNG: 82) - suiteXmlPath: "D:\Learnings\RestAssured\MovieDatabase\testng.xml"
07:19:41.590 [main] INFO  [] (org.testng.internal.Utils: 112) - [TestNG] Running:
  D:\Learnings\RestAssured\MovieDatabase\testng.xml

07:19:41.880 [main] INFO  [] (com.moviedb.tests.system.DatabaseCleanUp: 21) - Step 1: Resetting DB for Regression
07:19:44.753 [main] INFO  [] (com.moviedb.tests.system.DatabaseCleanUp: 27) - Step 2: Validating API response
07:19:44.906 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToCreateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 34) - Step 1: Creating a default movie
07:19:44.906 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToCreateMultipleMoviesInASingleRequest] (com.moviedb.tests.movies.MovieCrudTests: 71) - Step 1: Creating movies
07:19:44.906 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToDeleteAMovie] (com.moviedb.tests.movies.MovieCrudTests: 215) - Step 1: Creating a default movie
07:19:45.890 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToCreateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 40) - Step 2: Performing assertion on the API response
07:19:45.898 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToCreateMultipleMoviesInASingleRequest] (com.moviedb.tests.movies.MovieCrudTests: 81) - Step 2: Performing assertion on the API response
07:19:45.945 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToCreateMultipleMoviesInASingleRequest] (com.moviedb.tests.movies.MovieCrudTests: 89) - Step 3: Adding movieIds to cleanUp list"
07:19:46.008 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToCreateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 51) - Step 3: Adding movieIds to cleanUp list
07:19:46.009 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToCreateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 58) - Step 4: Id of the newly created movie is: 12
07:19:46.061 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToDeleteAMovie] (com.moviedb.tests.movies.MovieCrudTests: 223) - Step 2: Performing assertion on the API response
07:19:46.064 [TestNG-test-Movie related tests-1] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 12
07:19:46.080 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToPatchUpdateAMovieTitleSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 151) - Step 1: Creating a default movie
07:19:46.086 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToUpdateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 111) - Step 1: Creating a default movie
07:19:46.145 [TestNG-test-Movie related tests-2] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 13
07:19:46.169 [TestNG-test-Movie related tests-2] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 14
07:19:46.191 [TestNG-test-Movie related tests-2] INFO  [] (com.moviedb.tests.movies.MovieCrudTests: 239) - In CleanUp > Cleaned up Movie ID: 15
07:19:46.196 [TestNG-test-Movie related tests-2] INFO  [shouldBeAbleToUploadMoviePosterSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 183) - Step 1: Creating a default movie
07:19:46.235 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToUpdateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 118) - Step 2: Adding movieIds to cleanUp list
07:19:46.236 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToUpdateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 125) - Step 3: Updating budget for ID: 16
07:19:46.244 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToPatchUpdateAMovieTitleSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 158) - Step 2: Adding movieIds to cleanUp list
07:19:46.246 [TestNG-test-Movie related tests-1] INFO  [shouldBeAbleToPatchUpdateAMovieTitleSuccessfully] (com.moviedb.tests.movies.MovieCrudTests: 169) - Step 3: Performing assertion on the API response
07:19:46.274 [TestNG-test-Movie related tests-3] INFO  [shouldBeAbleToUpdateAMovie] (com.moviedb.tests.movies.MovieCrudTests: 131) - Step 4: Performing assertion on the API response
